Accuracy,Precision,Recall,Depth,Min_Samples_Split,Min_Samples_Leaf
0.6,0.6596620553359683,0.7057142857142857,6,2,1
0.6424242424242423,0.6944683960540738,0.7547619047619047,6,2,2
0.6424242424242423,0.6956038647342996,0.7442857142857143,6,2,3
0.6606060606060605,0.6966176142697882,0.8047619047619048,6,2,4
0.6727272727272726,0.7063962703962703,0.8038095238095238,6,2,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,6,2,6
0.6484848484848484,0.7152240896358544,0.7147619047619047,6,2,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,6,2,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,2,9
0.6363636363636364,0.684918501788067,0.7638095238095237,6,2,10
0.6,0.6712324653181432,0.6742857142857143,6,3,1
0.6484848484848484,0.6921020626970285,0.7742857142857142,6,3,2
0.6303030303030303,0.6971149861789249,0.7142857142857143,6,3,3
0.6424242424242423,0.6821958041958042,0.7942857142857143,6,3,4
0.6787878787878787,0.7083738725043072,0.8138095238095238,6,3,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,6,3,6
0.6545454545454545,0.724047619047619,0.7147619047619047,6,3,7
0.6363636363636364,0.7147832817337461,0.6847619047619047,6,3,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,3,9
0.6303030303030303,0.67799209486166,0.7638095238095237,6,3,10
0.6121212121212121,0.6614650856389985,0.7242857142857142,6,4,1
0.6181818181818182,0.6754991100940757,0.7257142857142858,6,4,2
0.6121212121212121,0.6922033635588621,0.6752380952380952,6,4,3
0.6242424242424243,0.6717728937728937,0.7647619047619048,6,4,4
0.7030303030303031,0.7348890240194588,0.8138095238095238,6,4,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,4,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,6,4,7
0.6363636363636364,0.7183111230762327,0.6752380952380952,6,4,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,4,9
0.6424242424242423,0.6870830039525692,0.773809523809524,6,4,10
0.6484848484848484,0.7068608075641324,0.7447619047619047,6,5,1
0.6181818181818182,0.6759585921325051,0.7347619047619048,6,5,2
0.6303030303030303,0.6954877603215198,0.6947619047619047,6,5,3
0.6545454545454545,0.6933333333333334,0.7938095238095239,6,5,4
0.6848484848484848,0.7141841491841492,0.8133333333333332,6,5,5
0.6666666666666666,0.736080200501253,0.7242857142857143,6,5,6
0.6424242424242423,0.712592510688486,0.7052380952380952,6,5,7
0.6363636363636364,0.7139251581639521,0.6847619047619047,6,5,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,5,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,6,5,10
0.6363636363636364,0.6958278436539306,0.7347619047619047,6,6,1
0.6242424242424243,0.6773355523195341,0.7442857142857143,6,6,2
0.6363636363636364,0.6965063938618925,0.7352380952380952,6,6,3
0.6363636363636364,0.6807692307692308,0.7742857142857142,6,6,4
0.6727272727272726,0.7014568764568765,0.8133333333333332,6,6,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,6,6
0.6424242424242423,0.714047619047619,0.7052380952380952,6,6,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,6,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,6,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,6,6,10
0.6060606060606061,0.6690304580330155,0.7052380952380952,6,7,1
0.6060606060606061,0.6660694190719767,0.7142857142857142,6,7,2
0.6060606060606061,0.670508658008658,0.6947619047619048,6,7,3
0.6727272727272726,0.7061904761904761,0.8138095238095238,6,7,4
0.6727272727272726,0.7064335664335664,0.8038095238095238,6,7,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,7,6
0.6545454545454545,0.724047619047619,0.7147619047619047,6,7,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,7,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,7,9
0.6484848484848484,0.694009410878976,0.773809523809524,6,7,10
0.6242424242424243,0.6824976670926327,0.7347619047619047,6,8,1
0.6303030303030303,0.6820487483530961,0.7438095238095238,6,8,2
0.6606060606060605,0.6978571428571428,0.7933333333333332,6,8,3
0.6484848484848484,0.6913333333333334,0.7847619047619048,6,8,4
0.6606060606060605,0.70043579608797,0.7847619047619048,6,8,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,6,8,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,6,8,7
0.6363636363636364,0.7183111230762327,0.6752380952380952,6,8,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,8,9
0.6363636363636364,0.684918501788067,0.7638095238095237,6,8,10
0.6424242424242423,0.6895693779904306,0.7647619047619048,6,9,1
0.6242424242424243,0.6809269162210339,0.7338095238095239,6,9,2
0.6484848484848484,0.702306905370844,0.7547619047619047,6,9,3
0.6484848484848484,0.6960995475113123,0.7742857142857142,6,9,4
0.6727272727272726,0.7099596056117796,0.7947619047619048,6,9,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,9,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,6,9,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,9,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,9,9
0.6363636363636364,0.6803636363636363,0.7733333333333332,6,9,10
0.6303030303030303,0.6884265208475735,0.7347619047619047,6,10,1
0.6242424242424243,0.6743005502596295,0.7438095238095238,6,10,2
0.6606060606060608,0.7076442687747034,0.7747619047619048,6,10,3
0.6484848484848484,0.6771841491841492,0.8238095238095239,6,10,4
0.6727272727272726,0.7053435694740042,0.8038095238095238,6,10,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,10,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,6,10,7
0.6363636363636364,0.7147832817337461,0.6847619047619047,6,10,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,10,9
0.6424242424242423,0.687083003952569,0.7733333333333332,6,10,10
0.6242424242424243,0.6951406649616367,0.7161904761904762,7,2,1
0.6484848484848484,0.7034848484848485,0.7452380952380953,7,2,2
0.6303030303030303,0.7095664352697602,0.6952380952380952,7,2,3
0.6424242424242423,0.6882564102564103,0.7742857142857142,7,2,4
0.6666666666666666,0.6965477855477855,0.8138095238095238,7,2,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,7,2,6
0.6545454545454545,0.724047619047619,0.7147619047619047,7,2,7
0.6303030303030303,0.7077657378740969,0.6847619047619047,7,2,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,2,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,7,2,10
0.6060606060606061,0.6832672260361048,0.6861904761904761,7,3,1
0.6121212121212121,0.6825194671169903,0.6857142857142857,7,3,2
0.6606060606060608,0.7231806298276887,0.7447619047619047,7,3,3
0.6606060606060605,0.7061666666666666,0.773809523809524,7,3,4
0.6909090909090908,0.7203962703962704,0.8133333333333332,7,3,5
0.6666666666666666,0.736080200501253,0.7242857142857143,7,3,6
0.6484848484848484,0.7152240896358544,0.7147619047619047,7,3,7
0.6363636363636364,0.7183111230762327,0.6752380952380952,7,3,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,3,9
0.6303030303030303,0.67799209486166,0.7638095238095237,7,3,10
0.6484848484848484,0.7040998543790306,0.7457142857142857,7,4,1
0.6121212121212121,0.6756969696969696,0.7152380952380952,7,4,2
0.6303030303030303,0.6902198455139631,0.7247619047619047,7,4,3
0.6545454545454545,0.6970985155195681,0.7842857142857141,7,4,4
0.6727272727272726,0.7049812506334245,0.8038095238095238,7,4,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,7,4,6
0.6484848484848484,0.7152240896358544,0.7147619047619047,7,4,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,7,4,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,4,9
0.6303030303030303,0.67799209486166,0.7638095238095237,7,4,10
0.6,0.6685640732265447,0.6857142857142857,7,5,1
0.6060606060606061,0.6770653907496013,0.6957142857142857,7,5,2
0.6242424242424243,0.6934866310160428,0.7152380952380952,7,5,3
0.6484848484848484,0.6948421052631579,0.7747619047619047,7,5,4
0.6848484848484848,0.7186552577856926,0.8042857142857143,7,5,5
0.6666666666666666,0.736080200501253,0.7242857142857143,7,5,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,7,5,7
0.6242424242424243,0.704783281733746,0.6752380952380952,7,5,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,5,9
0.6424242424242423,0.6870830039525692,0.773809523809524,7,5,10
0.6060606060606061,0.6780264891477706,0.6957142857142857,7,6,1
0.6484848484848484,0.6971767363071709,0.7647619047619048,7,6,2
0.6060606060606061,0.6719013040622948,0.7052380952380952,7,6,3
0.6484848484848484,0.6941025641025641,0.7742857142857142,7,6,4
0.6787878787878787,0.7012885262885262,0.832857142857143,7,6,5
0.6666666666666666,0.736080200501253,0.7242857142857143,7,6,6
0.6545454545454545,0.724047619047619,0.7147619047619047,7,6,7
0.6424242424242423,0.7209427020236011,0.6847619047619047,7,6,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,6,9
0.6424242424242423,0.687083003952569,0.7733333333333332,7,6,10
0.6,0.6779786422578185,0.6766666666666665,7,7,1
0.6424242424242423,0.690040404040404,0.7542857142857142,7,7,2
0.6121212121212121,0.6619875776397516,0.7342857142857142,7,7,3
0.6606060606060605,0.7047008547008546,0.7842857142857141,7,7,4
0.6666666666666666,0.7034660991182731,0.7947619047619048,7,7,5
0.6666666666666666,0.736080200501253,0.7242857142857143,7,7,6
0.6424242424242423,0.712592510688486,0.7052380952380952,7,7,7
0.6242424242424243,0.704783281733746,0.6752380952380952,7,7,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,7,9
0.6363636363636364,0.6803636363636363,0.7733333333333332,7,7,10
0.5878787878787878,0.6678032036613273,0.6661904761904761,7,8,1
0.6121212121212121,0.669162210338681,0.7238095238095238,7,8,2
0.6606060606060608,0.7097460317460318,0.7742857142857142,7,8,3
0.6606060606060605,0.6996626180836707,0.7938095238095239,7,8,4
0.6727272727272726,0.7053435694740042,0.8038095238095238,7,8,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,7,8,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,7,8,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,7,8,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,8,9
0.6484848484848484,0.694009410878976,0.773809523809524,7,8,10
0.6363636363636364,0.6883381180223285,0.7557142857142856,7,9,1
0.593939393939394,0.657676594505239,0.7042857142857143,7,9,2
0.6363636363636364,0.6826060606060607,0.7747619047619048,7,9,3
0.6242424242424243,0.6707125506072875,0.7642857142857142,7,9,4
0.6666666666666666,0.702972027972028,0.7942857142857143,7,9,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,7,9,6
0.6424242424242423,0.712592510688486,0.7052380952380952,7,9,7
0.6181818181818182,0.697765737874097,0.6752380952380952,7,9,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,9,9
0.6484848484848484,0.694009410878976,0.773809523809524,7,9,10
0.6060606060606061,0.6748678380443087,0.6952380952380952,7,10,1
0.6060606060606061,0.6642178473700213,0.7142857142857142,7,10,2
0.6060606060606061,0.6628380996667441,0.7238095238095238,7,10,3
0.6242424242424243,0.6676025027603976,0.7742857142857142,7,10,4
0.6666666666666666,0.702972027972028,0.7942857142857143,7,10,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,7,10,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,7,10,7
0.6424242424242423,0.7209427020236011,0.6847619047619047,7,10,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,7,10,9
0.6484848484848484,0.6944423113118765,0.7733333333333332,7,10,10
0.6060606060606061,0.6746016226336591,0.7061904761904761,8,2,1
0.6121212121212121,0.676882509303562,0.7057142857142857,8,2,2
0.6424242424242423,0.6973669467787115,0.7452380952380953,8,2,3
0.6242424242424243,0.6717728937728937,0.7647619047619048,8,2,4
0.6727272727272726,0.7053435694740042,0.8038095238095238,8,2,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,8,2,6
0.6545454545454545,0.724047619047619,0.7147619047619047,8,2,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,8,2,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,2,9
0.6363636363636364,0.684918501788067,0.7638095238095237,8,2,10
0.6,0.6753140096618356,0.6866666666666668,8,3,1
0.6181818181818182,0.6814918414918415,0.7147619047619047,8,3,2
0.6666666666666666,0.7190522875816994,0.7638095238095237,8,3,3
0.6363636363636364,0.6776190476190476,0.7838095238095238,8,3,4
0.6787878787878787,0.7055028305028305,0.8233333333333333,8,3,5
0.6666666666666666,0.736080200501253,0.7242857142857143,8,3,6
0.6545454545454545,0.724047619047619,0.7147619047619047,8,3,7
0.6303030303030303,0.7077657378740969,0.6847619047619047,8,3,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,3,9
0.6484848484848484,0.6894545454545453,0.7833333333333334,8,3,10
0.6121212121212121,0.6830155097889652,0.6952380952380952,8,4,1
0.5818181818181818,0.6607057416267942,0.6457142857142858,8,4,2
0.6545454545454545,0.6997681159420289,0.7747619047619048,8,4,3
0.6545454545454545,0.7024444444444444,0.7747619047619047,8,4,4
0.6666666666666666,0.7028073375899463,0.7942857142857143,8,4,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,8,4,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,8,4,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,8,4,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,4,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,8,4,10
0.6242424242424243,0.6938660881452643,0.7061904761904761,8,5,1
0.6242424242424243,0.6896613190730838,0.7166666666666666,8,5,2
0.6363636363636364,0.6937167556572591,0.7342857142857143,8,5,3
0.6363636363636364,0.6838029689608638,0.7647619047619048,8,5,4
0.6666666666666666,0.7067599067599067,0.7847619047619048,8,5,5
0.6666666666666666,0.736080200501253,0.7242857142857143,8,5,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,8,5,7
0.6363636363636364,0.7147832817337461,0.6847619047619047,8,5,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,5,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,8,5,10
0.6181818181818182,0.670305958132045,0.7452380952380953,8,6,1
0.6121212121212121,0.6914074960127591,0.6757142857142857,8,6,2
0.6424242424242423,0.7044352963857607,0.7338095238095238,8,6,3
0.6484848484848484,0.6874871794871795,0.7938095238095239,8,6,4
0.6787878787878787,0.7075174825174825,0.8133333333333332,8,6,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,8,6,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,8,6,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,8,6,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,6,9
0.6484848484848484,0.694009410878976,0.773809523809524,8,6,10
0.6303030303030303,0.6923881838984813,0.7257142857142856,8,7,1
0.6242424242424243,0.6813102453102452,0.7242857142857142,8,7,2
0.6727272727272728,0.7164347826086956,0.7847619047619048,8,7,3
0.6303030303030303,0.6780000000000002,0.7647619047619048,8,7,4
0.6606060606060605,0.6967467315293402,0.7942857142857143,8,7,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,8,7,6
0.6484848484848484,0.7152240896358544,0.7147619047619047,8,7,7
0.6242424242424243,0.704783281733746,0.6752380952380952,8,7,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,7,9
0.6484848484848484,0.6894545454545453,0.7833333333333334,8,7,10
0.6181818181818182,0.6727882508202875,0.7461904761904762,8,8,1
0.6121212121212121,0.6729299685821424,0.7242857142857143,8,8,2
0.6363636363636364,0.6858956043956044,0.7638095238095238,8,8,3
0.6484848484848484,0.6935897435897436,0.7742857142857142,8,8,4
0.6666666666666666,0.6921976171976172,0.822857142857143,8,8,5
0.6666666666666666,0.736080200501253,0.7242857142857143,8,8,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,8,8,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,8,8,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,8,9
0.6363636363636364,0.684918501788067,0.7638095238095237,8,8,10
0.6424242424242423,0.697907496012759,0.7457142857142857,8,9,1
0.6363636363636364,0.6889472845994585,0.7542857142857142,8,9,2
0.6,0.6580074321813452,0.7238095238095238,8,9,3
0.6424242424242423,0.6882564102564103,0.7742857142857142,8,9,4
0.6787878787878787,0.7075174825174825,0.8133333333333332,8,9,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,8,9,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,8,9,7
0.6303030303030303,0.7109427020236011,0.6752380952380952,8,9,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,9,9
0.6484848484848484,0.6894545454545453,0.7833333333333334,8,9,10
0.6242424242424243,0.6825415812257918,0.7357142857142857,8,10,1
0.6121212121212121,0.6811588411588412,0.6942857142857143,8,10,2
0.6121212121212121,0.6642343164082295,0.7542857142857142,8,10,3
0.6363636363636364,0.6738508158508159,0.7938095238095239,8,10,4
0.6787878787878789,0.7101094557616296,0.8138095238095238,8,10,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,8,10,6
0.6545454545454545,0.724047619047619,0.7147619047619047,8,10,7
0.6303030303030303,0.7121517027863777,0.6752380952380952,8,10,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,8,10,9
0.6545454545454545,0.6961739130434782,0.7833333333333334,8,10,10
0.6545454545454545,0.7067640673590331,0.7557142857142857,9,2,1
0.6242424242424243,0.6821785631248546,0.7257142857142858,9,2,2
0.6363636363636364,0.7092558669400775,0.7047619047619047,9,2,3
0.6424242424242423,0.6889959514170041,0.7747619047619047,9,2,4
0.6666666666666666,0.7071024627546366,0.7847619047619048,9,2,5
0.6666666666666666,0.736080200501253,0.7242857142857143,9,2,6
0.6545454545454545,0.724047619047619,0.7147619047619047,9,2,7
0.6242424242424243,0.7039251581639521,0.6752380952380952,9,2,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,2,9
0.6484848484848484,0.6944423113118765,0.7733333333333332,9,2,10
0.6121212121212121,0.6750254258835495,0.7157142857142857,9,3,1
0.6121212121212121,0.6753497710019449,0.7052380952380952,9,3,2
0.6363636363636364,0.695627816343929,0.7352380952380952,9,3,3
0.6363636363636364,0.6838029689608638,0.7647619047619048,9,3,4
0.6787878787878787,0.7116479173000911,0.8038095238095238,9,3,5
0.6666666666666666,0.736080200501253,0.7242857142857143,9,3,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,9,3,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,9,3,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,3,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,9,3,10
0.6,0.6675161223216144,0.6957142857142857,9,4,1
0.606060606060606,0.6833874458874459,0.6666666666666667,9,4,2
0.6181818181818182,0.6749517345399698,0.7233333333333334,9,4,3
0.6363636363636364,0.6818920377867747,0.7642857142857142,9,4,4
0.6848484848484848,0.7186552577856926,0.8042857142857143,9,4,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,9,4,6
0.6424242424242423,0.712592510688486,0.7052380952380952,9,4,7
0.6363636363636364,0.7139251581639521,0.6847619047619047,9,4,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,4,9
0.6363636363636364,0.684918501788067,0.7638095238095237,9,4,10
0.6303030303030303,0.6941266209000763,0.726190476190476,9,5,1
0.6363636363636364,0.6984848484848485,0.7252380952380953,9,5,2
0.6121212121212121,0.6773250148544265,0.7052380952380952,9,5,3
0.6363636363636364,0.6818920377867747,0.7642857142857142,9,5,4
0.6666666666666666,0.7028073375899463,0.7942857142857143,9,5,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,9,5,6
0.6484848484848484,0.7152240896358544,0.7147619047619047,9,5,7
0.6363636363636364,0.7147832817337461,0.6847619047619047,9,5,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,5,9
0.6424242424242423,0.6870830039525692,0.773809523809524,9,5,10
0.6060606060606061,0.6715546276759091,0.7161904761904763,9,6,1
0.6363636363636364,0.694133971291866,0.7342857142857142,9,6,2
0.6181818181818182,0.6857310315430519,0.6947619047619048,9,6,3
0.6484848484848484,0.6906060606060607,0.7847619047619048,9,6,4
0.6727272727272726,0.6987522944044683,0.8233333333333333,9,6,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,9,6,6
0.6424242424242423,0.714047619047619,0.7052380952380952,9,6,7
0.6363636363636364,0.7183111230762327,0.6752380952380952,9,6,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,6,9
0.6484848484848484,0.694009410878976,0.773809523809524,9,6,10
0.6242424242424243,0.6869282891022022,0.7257142857142858,9,7,1
0.6484848484848484,0.6998197073711948,0.7547619047619047,9,7,2
0.6363636363636364,0.6961490683229814,0.7347619047619047,9,7,3
0.6424242424242423,0.6812967032967033,0.7938095238095239,9,7,4
0.6727272727272726,0.7053435694740042,0.8038095238095238,9,7,5
0.6666666666666666,0.736080200501253,0.7242857142857143,9,7,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,9,7,7
0.6242424242424243,0.704783281733746,0.6752380952380952,9,7,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,7,9
0.6484848484848484,0.6944423113118765,0.7733333333333332,9,7,10
0.6060606060606061,0.6616755233494364,0.7252380952380953,9,8,1
0.6303030303030303,0.687834621518832,0.7442857142857143,9,8,2
0.6606060606060605,0.7051282051282051,0.7728571428571429,9,8,3
0.6363636363636364,0.6791228070175439,0.773809523809524,9,8,4
0.6909090909090908,0.7170412920412921,0.8233333333333333,9,8,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,9,8,6
0.6545454545454545,0.724047619047619,0.7147619047619047,9,8,7
0.6303030303030303,0.7112935792165835,0.6752380952380952,9,8,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,8,9
0.6484848484848484,0.6944423113118765,0.7733333333333332,9,8,10
0.6242424242424243,0.6941414141414141,0.7052380952380952,9,9,1
0.6303030303030303,0.6811285049136712,0.7442857142857142,9,9,2
0.6181818181818182,0.6698803418803418,0.7442857142857142,9,9,3
0.6606060606060605,0.6932552954292085,0.8138095238095238,9,9,4
0.696969696969697,0.7255244755244755,0.8233333333333333,9,9,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,9,9,6
0.6545454545454545,0.724047619047619,0.7147619047619047,9,9,7
0.6363636363636364,0.7139251581639521,0.6847619047619047,9,9,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,9,9
0.6363636363636364,0.684918501788067,0.7638095238095237,9,9,10
0.6181818181818182,0.6809542796384902,0.7157142857142857,9,10,1
0.6181818181818182,0.6705960705960706,0.7542857142857142,9,10,2
0.593939393939394,0.6531232052971184,0.7242857142857142,9,10,3
0.6484848484848484,0.6799533799533799,0.8142857142857143,9,10,4
0.6606060606060605,0.70043579608797,0.7847619047619048,9,10,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,9,10,6
0.6363636363636364,0.7052240896358544,0.7052380952380952,9,10,7
0.6303030303030303,0.7109427020236011,0.6752380952380952,9,10,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,9,10,9
0.6545454545454545,0.6961739130434782,0.7833333333333334,9,10,10
0.6484848484848484,0.7056628527841342,0.7461904761904761,10,2,1
