Test Size,Random State,C,Penalty,Solver,Class Weight,Accuracy,Precision,Recall,Specificity
0.3,42,1.0,l1,liblinear,balanced,0.66,0.6896551724137931,0.7142857142857143,0.5909090909090909
0.3,42,1.0,l2,liblinear,,0.66,0.6666666666666666,0.7857142857142857,0.5
0.3,42,1.0,l2,liblinear,balanced,0.64,0.6785714285714286,0.6785714285714286,0.5909090909090909
0.3,42,10.0,l1,liblinear,,0.62,0.6451612903225806,0.7142857142857143,0.5
0.3,42,10.0,l1,liblinear,balanced,0.62,0.6451612903225806,0.7142857142857143,0.5
0.3,42,10.0,l2,liblinear,,0.6,0.625,0.7142857142857143,0.45454545454545453
0.3,42,10.0,l2,liblinear,balanced,0.66,0.6896551724137931,0.7142857142857143,0.5909090909090909
0.3,42,100.0,l1,liblinear,,0.56,0.59375,0.6785714285714286,0.4090909090909091
0.3,42,100.0,l1,liblinear,balanced,0.56,0.59375,0.6785714285714286,0.4090909090909091
0.3,42,100.0,l2,liblinear,,0.54,0.5757575757575758,0.6785714285714286,0.36363636363636365
0.3,42,100.0,l2,liblinear,balanced,0.54,0.5757575757575758,0.6785714285714286,0.36363636363636365
0.3,42,1000.0,l1,liblinear,,0.5,0.5454545454545454,0.6428571428571429,0.3181818181818182
0.3,42,1000.0,l1,liblinear,balanced,0.5,0.5454545454545454,0.6428571428571429,0.3181818181818182
0.3,42,1000.0,l2,liblinear,,0.5,0.5454545454545454,0.6428571428571429,0.3181818181818182
0.3,42,1000.0,l2,liblinear,balanced,0.5,0.5454545454545454,0.6428571428571429,0.3181818181818182
0.3,123,0.1,l1,liblinear,,0.7,0.6857142857142857,0.8571428571428571,0.5
0.3,123,0.1,l1,liblinear,balanced,0.64,0.6923076923076923,0.6428571428571429,0.6363636363636364
0.3,123,0.1,l2,liblinear,,0.7,0.6756756756756757,0.8928571428571429,0.45454545454545453
0.3,123,0.1,l2,liblinear,balanced,0.66,0.6666666666666666,0.7857142857142857,0.5
0.3,123,1.0,l1,liblinear,,0.56,0.5882352941176471,0.7142857142857143,0.36363636363636365
0.3,123,1.0,l1,liblinear,balanced,0.6,0.625,0.7142857142857143,0.45454545454545453
0.3,123,1.0,l2,liblinear,,0.64,0.631578947368421,0.8571428571428571,0.36363636363636365
0.3,123,1.0,l2,liblinear,balanced,0.62,0.6216216216216216,0.8214285714285714,0.36363636363636365
0.3,123,10.0,l1,liblinear,,0.56,0.59375,0.6785714285714286,0.4090909090909091
0.3,123,10.0,l1,liblinear,balanced,0.56,0.59375,0.6785714285714286,0.4090909090909091
0.3,123,10.0,l2,liblinear,,0.62,0.6216216216216216,0.8214285714285714,0.36363636363636365
0.3,123,10.0,l2,liblinear,balanced,0.62,0.6216216216216216,0.8214285714285714,0.36363636363636365
0.3,123,100.0,l1,liblinear,,0.6,0.6176470588235294,0.75,0.4090909090909091
0.3,123,100.0,l1,liblinear,balanced,0.6,0.6176470588235294,0.75,0.4090909090909091
0.3,123,100.0,l2,liblinear,,0.6,0.6052631578947368,0.8214285714285714,0.3181818181818182
0.3,123,100.0,l2,liblinear,balanced,0.62,0.6216216216216216,0.8214285714285714,0.36363636363636365
0.3,123,1000.0,l1,liblinear,,0.58,0.6060606060606061,0.7142857142857143,0.4090909090909091
0.3,123,1000.0,l1,liblinear,balanced,0.58,0.6060606060606061,0.7142857142857143,0.4090909090909091
0.3,123,1000.0,l2,liblinear,,0.62,0.6216216216216216,0.8214285714285714,0.36363636363636365
0.3,123,1000.0,l2,liblinear,balanced,0.6,0.6111111111111112,0.7857142857142857,0.36363636363636365
0.3,456,0.1,l1,liblinear,,0.54,0.5,0.9565217391304348,0.18518518518518517
0.3,456,0.1,l1,liblinear,balanced,0.68,0.6296296296296297,0.7391304347826086,0.6296296296296297
0.3,456,0.1,l2,liblinear,,0.7,0.625,0.8695652173913043,0.5555555555555556
0.3,456,0.1,l2,liblinear,balanced,0.78,0.7142857142857143,0.8695652173913043,0.7037037037037037
0.3,456,1.0,l1,liblinear,,0.68,0.6,0.9130434782608695,0.48148148148148145
0.3,456,1.0,l1,liblinear,balanced,0.74,0.6666666666666666,0.8695652173913043,0.6296296296296297
0.3,456,1.0,l2,liblinear,,0.72,0.6363636363636364,0.9130434782608695,0.5555555555555556
0.3,456,1.0,l2,liblinear,balanced,0.76,0.6774193548387096,0.9130434782608695,0.6296296296296297
0.3,456,10.0,l1,liblinear,,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,10.0,l1,liblinear,balanced,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,10.0,l2,liblinear,,0.74,0.6666666666666666,0.8695652173913043,0.6296296296296297
0.3,456,10.0,l2,liblinear,balanced,0.74,0.6666666666666666,0.8695652173913043,0.6296296296296297
0.3,456,100.0,l1,liblinear,,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,100.0,l1,liblinear,balanced,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,100.0,l2,liblinear,,0.72,0.6551724137931034,0.8260869565217391,0.6296296296296297
0.3,456,100.0,l2,liblinear,balanced,0.72,0.6551724137931034,0.8260869565217391,0.6296296296296297
0.3,456,1000.0,l1,liblinear,,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,1000.0,l1,liblinear,balanced,0.76,0.6896551724137931,0.8695652173913043,0.6666666666666666
0.3,456,1000.0,l2,liblinear,,0.72,0.6551724137931034,0.8260869565217391,0.6296296296296297
0.3,456,1000.0,l2,liblinear,balanced,0.72,0.6551724137931034,0.8260869565217391,0.6296296296296297
0.3,89,0.1,l1,liblinear,,0.7,0.8571428571428571,0.6857142857142857,0.7333333333333333
0.3,89,0.1,l1,liblinear,balanced,0.7,0.8571428571428571,0.6857142857142857,0.7333333333333333
0.3,89,0.1,l2,liblinear,,0.72,0.7837837837837838,0.8285714285714286,0.4666666666666667
0.3,89,0.1,l2,liblinear,balanced,0.76,0.8285714285714286,0.8285714285714286,0.6
0.3,89,1.0,l1,liblinear,,0.74,0.7894736842105263,0.8571428571428571,0.4666666666666667
0.3,89,1.0,l1,liblinear,balanced,0.78,0.8333333333333334,0.8571428571428571,0.6
0.3,89,1.0,l2,liblinear,,0.74,0.7894736842105263,0.8571428571428571,0.4666666666666667
0.3,89,1.0,l2,liblinear,balanced,0.78,0.8333333333333334,0.8571428571428571,0.6
0.3,89,10.0,l1,liblinear,,0.74,0.8055555555555556,0.8285714285714286,0.5333333333333333
0.3,89,10.0,l1,liblinear,balanced,0.74,0.8055555555555556,0.8285714285714286,0.5333333333333333
0.3,89,10.0,l2,liblinear,,0.76,0.8108108108108109,0.8571428571428571,0.5333333333333333
0.3,89,10.0,l2,liblinear,balanced,0.76,0.8108108108108109,0.8571428571428571,0.5333333333333333
0.3,89,100.0,l1,liblinear,,0.7,0.7777777777777778,0.8,0.4666666666666667
0.3,89,100.0,l1,liblinear,balanced,0.7,0.7777777777777778,0.8,0.4666666666666667
0.3,89,100.0,l2,liblinear,,0.68,0.7714285714285715,0.7714285714285715,0.4666666666666667
0.3,89,100.0,l2,liblinear,balanced,0.7,0.7777777777777778,0.8,0.4666666666666667
0.3,89,1000.0,l1,liblinear,,0.66,0.7647058823529411,0.7428571428571429,0.4666666666666667
0.3,89,1000.0,l1,liblinear,balanced,0.66,0.7647058823529411,0.7428571428571429,0.4666666666666667
0.3,89,1000.0,l2,liblinear,,0.66,0.7647058823529411,0.7428571428571429,0.4666666666666667
0.3,89,1000.0,l2,liblinear,balanced,0.66,0.7647058823529411,0.7428571428571429,0.4666666666666667
0.35,42,0.1,l1,liblinear,,0.6551724137931034,0.6666666666666666,0.7878787878787878,0.48
0.35,42,0.1,l1,liblinear,balanced,0.6206896551724138,0.7037037037037037,0.5757575757575758,0.68
0.35,42,0.1,l2,liblinear,,0.6724137931034483,0.6842105263157895,0.7878787878787878,0.52
0.35,42,0.1,l2,liblinear,balanced,0.6724137931034483,0.7058823529411765,0.7272727272727273,0.6
0.35,42,1.0,l1,liblinear,,0.6206896551724138,0.6341463414634146,0.7878787878787878,0.4
0.35,42,1.0,l1,liblinear,balanced,0.6379310344827587,0.6666666666666666,0.7272727272727273,0.52
0.35,42,1.0,l2,liblinear,,0.5689655172413793,0.6,0.7272727272727273,0.36
0.35,42,1.0,l2,liblinear,balanced,0.6379310344827587,0.6666666666666666,0.7272727272727273,0.52
0.35,42,10.0,l1,liblinear,,0.5862068965517241,0.6153846153846154,0.7272727272727273,0.4
0.35,42,10.0,l1,liblinear,balanced,0.5862068965517241,0.6153846153846154,0.7272727272727273,0.4
0.35,42,10.0,l2,liblinear,,0.6551724137931034,0.6756756756756757,0.7575757575757576,0.52
0.35,42,10.0,l2,liblinear,balanced,0.6379310344827587,0.6666666666666666,0.7272727272727273,0.52
0.35,42,100.0,l1,liblinear,,0.5689655172413793,0.6052631578947368,0.696969696969697,0.4
0.35,42,100.0,l1,liblinear,balanced,0.5862068965517241,0.6216216216216216,0.696969696969697,0.44
0.35,42,100.0,l2,liblinear,,0.5862068965517241,0.6216216216216216,0.696969696969697,0.44
0.35,42,100.0,l2,liblinear,balanced,0.603448275862069,0.6388888888888888,0.696969696969697,0.48
0.35,42,1000.0,l1,liblinear,,0.5517241379310345,0.5945945945945946,0.6666666666666666,0.4
0.35,42,1000.0,l1,liblinear,balanced,0.5517241379310345,0.5945945945945946,0.6666666666666666,0.4
0.35,42,1000.0,l2,liblinear,,0.5862068965517241,0.6216216216216216,0.696969696969697,0.44
0.35,42,1000.0,l2,liblinear,balanced,0.5862068965517241,0.6216216216216216,0.696969696969697,0.44
0.35,123,0.1,l1,liblinear,,0.6896551724137931,0.7142857142857143,0.7575757575757576,0.6
0.35,123,0.1,l1,liblinear,balanced,0.5689655172413793,0.6538461538461539,0.5151515151515151,0.64
0.35,123,0.1,l2,liblinear,,0.6896551724137931,0.6744186046511628,0.8787878787878788,0.44
0.35,123,0.1,l2,liblinear,balanced,0.6724137931034483,0.675,0.8181818181818182,0.48
0.35,123,1.0,l1,liblinear,,0.5862068965517241,0.6153846153846154,0.7272727272727273,0.4
0.35,123,1.0,l1,liblinear,balanced,0.6206896551724138,0.6486486486486487,0.7272727272727273,0.48
0.35,123,1.0,l2,liblinear,,0.6379310344827587,0.6363636363636364,0.8484848484848485,0.36
0.35,123,1.0,l2,liblinear,balanced,0.6379310344827587,0.6363636363636364,0.8484848484848485,0.36
0.35,123,10.0,l1,liblinear,,0.6206896551724138,0.627906976744186,0.8181818181818182,0.36
0.35,123,10.0,l1,liblinear,balanced,0.603448275862069,0.6190476190476191,0.7878787878787878,0.36
0.35,123,10.0,l2,liblinear,,0.6896551724137931,0.6666666666666666,0.9090909090909091,0.4
0.35,123,10.0,l2,liblinear,balanced,0.6724137931034483,0.6590909090909091,0.8787878787878788,0.4
0.35,123,100.0,l1,liblinear,,0.5689655172413793,0.6,0.7272727272727273,0.36
0.35,123,100.0,l1,liblinear,balanced,0.5689655172413793,0.6,0.7272727272727273,0.36
0.35,123,100.0,l2,liblinear,,0.6551724137931034,0.6511627906976745,0.8484848484848485,0.4
0.35,123,100.0,l2,liblinear,balanced,0.6551724137931034,0.6511627906976745,0.8484848484848485,0.4
0.35,123,1000.0,l1,liblinear,,0.6206896551724138,0.627906976744186,0.8181818181818182,0.36
0.35,123,1000.0,l1,liblinear,balanced,0.6206896551724138,0.627906976744186,0.8181818181818182,0.36
0.35,123,1000.0,l2,liblinear,,0.6379310344827587,0.6428571428571429,0.8181818181818182,0.4
0.35,123,1000.0,l2,liblinear,balanced,0.6379310344827587,0.6428571428571429,0.8181818181818182,0.4
0.35,456,0.1,l1,liblinear,,0.5,0.4897959183673469,0.8571428571428571,0.16666666666666666
0.35,456,0.1,l1,liblinear,balanced,0.5862068965517241,0.5666666666666667,0.6071428571428571,0.5666666666666667
0.35,456,0.1,l2,liblinear,,0.6724137931034483,0.6097560975609756,0.8928571428571429,0.4666666666666667
0.35,456,0.1,l2,liblinear,balanced,0.7241379310344828,0.6875,0.7857142857142857,0.6666666666666666
0.35,456,1.0,l1,liblinear,,0.5862068965517241,0.5476190476190477,0.8214285714285714,0.36666666666666664
0.35,456,1.0,l1,liblinear,balanced,0.603448275862069,0.5714285714285714,0.7142857142857143,0.5
0.35,456,1.0,l2,liblinear,,0.6206896551724138,0.5714285714285714,0.8571428571428571,0.4
0.35,456,1.0,l2,liblinear,balanced,0.6379310344827587,0.6,0.75,0.5333333333333333
0.35,456,10.0,l1,liblinear,,0.603448275862069,0.5641025641025641,0.7857142857142857,0.43333333333333335
0.35,456,10.0,l1,liblinear,balanced,0.603448275862069,0.5641025641025641,0.7857142857142857,0.43333333333333335
0.35,456,10.0,l2,liblinear,,0.5862068965517241,0.55,0.7857142857142857,0.4
0.35,456,10.0,l2,liblinear,balanced,0.603448275862069,0.5641025641025641,0.7857142857142857,0.43333333333333335
0.35,456,100.0,l1,liblinear,,0.6206896551724138,0.575,0.8214285714285714,0.43333333333333335
0.35,456,100.0,l1,liblinear,balanced,0.603448275862069,0.5641025641025641,0.7857142857142857,0.43333333333333335
0.35,456,100.0,l2,liblinear,,0.5862068965517241,0.55,0.7857142857142857,0.4
0.35,456,100.0,l2,liblinear,balanced,0.5862068965517241,0.55,0.7857142857142857,0.4
0.35,456,1000.0,l1,liblinear,,0.603448275862069,0.5609756097560976,0.8214285714285714,0.4
0.35,456,1000.0,l1,liblinear,balanced,0.603448275862069,0.5609756097560976,0.8214285714285714,0.4
0.35,456,1000.0,l2,liblinear,,0.603448275862069,0.5609756097560976,0.8214285714285714,0.4
0.35,456,1000.0,l2,liblinear,balanced,0.6206896551724138,0.575,0.8214285714285714,0.43333333333333335
0.35,89,0.1,l1,liblinear,,0.6724137931034483,0.8666666666666667,0.6341463414634146,0.7647058823529411
0.35,89,0.1,l1,liblinear,balanced,0.6724137931034483,0.8666666666666667,0.6341463414634146,0.7647058823529411
0.35,89,0.1,l2,liblinear,,0.6896551724137931,0.7948717948717948,0.7560975609756098,0.5294117647058824
0.35,89,0.1,l2,liblinear,balanced,0.7068965517241379,0.8157894736842105,0.7560975609756098,0.5882352941176471
0.35,89,1.0,l1,liblinear,,0.7241379310344828,0.7777777777777778,0.8536585365853658,0.4117647058823529
0.35,89,1.0,l1,liblinear,balanced,0.7413793103448276,0.7954545454545454,0.8536585365853658,0.47058823529411764
0.35,89,1.0,l2,liblinear,,0.7586206896551724,0.813953488372093,0.8536585365853658,0.5294117647058824
0.35,89,1.0,l2,liblinear,balanced,0.7758620689655172,0.8333333333333334,0.8536585365853658,0.5882352941176471
0.35,89,10.0,l1,liblinear,,0.6896551724137931,0.7674418604651163,0.8048780487804879,0.4117647058823529
0.35,89,10.0,l1,liblinear,balanced,0.6896551724137931,0.7674418604651163,0.8048780487804879,0.4117647058823529
0.35,89,10.0,l2,liblinear,,0.7068965517241379,0.7727272727272727,0.8292682926829268,0.4117647058823529
0.35,89,10.0,l2,liblinear,balanced,0.7068965517241379,0.7727272727272727,0.8292682926829268,0.4117647058823529
0.35,89,100.0,l1,liblinear,,0.6896551724137931,0.7804878048780488,0.7804878048780488,0.47058823529411764
0.35,89,100.0,l1,liblinear,balanced,0.6896551724137931,0.7804878048780488,0.7804878048780488,0.47058823529411764
0.35,89,100.0,l2,liblinear,,0.6896551724137931,0.7555555555555555,0.8292682926829268,0.35294117647058826
0.35,89,100.0,l2,liblinear,balanced,0.6896551724137931,0.7555555555555555,0.8292682926829268,0.35294117647058826
0.35,89,1000.0,l1,liblinear,,0.7068965517241379,0.7857142857142857,0.8048780487804879,0.47058823529411764
0.35,89,1000.0,l1,liblinear,balanced,0.7068965517241379,0.7857142857142857,0.8048780487804879,0.47058823529411764
0.35,89,1000.0,l2,liblinear,,0.7068965517241379,0.7857142857142857,0.8048780487804879,0.47058823529411764
0.35,89,1000.0,l2,liblinear,balanced,0.7068965517241379,0.7857142857142857,0.8048780487804879,0.47058823529411764
0.4,42,0.1,l1,liblinear,,0.6515151515151515,0.717948717948718,0.7,0.5769230769230769
0.4,42,0.1,l1,liblinear,balanced,0.6515151515151515,0.7931034482758621,0.575,0.7692307692307693
0.4,42,0.1,l2,liblinear,,0.6818181818181818,0.7111111111111111,0.8,0.5
0.4,42,0.1,l2,liblinear,balanced,0.696969696969697,0.7631578947368421,0.725,0.6538461538461539
0.4,42,1.0,l1,liblinear,,0.5909090909090909,0.6511627906976745,0.7,0.4230769230769231
0.4,42,1.0,l1,liblinear,balanced,0.6212121212121212,0.6923076923076923,0.675,0.5384615384615384
0.4,42,1.0,l2,liblinear,,0.6363636363636364,0.7,0.7,0.5384615384615384
0.4,42,1.0,l2,liblinear,balanced,0.6060606060606061,0.6842105263157895,0.65,0.5384615384615384
0.4,42,10.0,l1,liblinear,,0.5606060606060606,0.6571428571428571,0.575,0.5384615384615384
0.4,42,10.0,l1,liblinear,balanced,0.5757575757575758,0.6764705882352942,0.575,0.5769230769230769
0.4,42,10.0,l2,liblinear,,0.6060606060606061,0.6842105263157895,0.65,0.5384615384615384
0.4,42,10.0,l2,liblinear,balanced,0.5757575757575758,0.6764705882352942,0.575,0.5769230769230769
0.4,42,100.0,l1,liblinear,,0.5757575757575758,0.6666666666666666,0.6,0.5384615384615384
0.4,42,100.0,l1,liblinear,balanced,0.5606060606060606,0.6571428571428571,0.575,0.5384615384615384
0.4,42,100.0,l2,liblinear,,0.5606060606060606,0.6486486486486487,0.6,0.5
0.4,42,100.0,l2,liblinear,balanced,0.5606060606060606,0.6486486486486487,0.6,0.5
0.4,42,1000.0,l1,liblinear,,0.5606060606060606,0.6571428571428571,0.575,0.5384615384615384
0.4,42,1000.0,l1,liblinear,balanced,0.5757575757575758,0.6764705882352942,0.575,0.5769230769230769
0.4,42,1000.0,l2,liblinear,,0.5606060606060606,0.6571428571428571,0.575,0.5384615384615384
0.4,42,1000.0,l2,liblinear,balanced,0.5606060606060606,0.6571428571428571,0.575,0.5384615384615384
0.4,123,0.1,l1,liblinear,,0.5757575757575758,0.7,0.525,0.6538461538461539
0.4,123,0.1,l1,liblinear,balanced,0.5757575757575758,0.7142857142857143,0.5,0.6923076923076923
0.4,123,0.1,l2,liblinear,,0.6212121212121212,0.6666666666666666,0.75,0.4230769230769231
0.4,123,0.1,l2,liblinear,balanced,0.6363636363636364,0.6904761904761905,0.725,0.5
0.4,123,1.0,l1,liblinear,,0.5757575757575758,0.6363636363636364,0.7,0.38461538461538464
0.4,123,1.0,l1,liblinear,balanced,0.5909090909090909,0.6585365853658537,0.675,0.46153846153846156
0.4,123,1.0,l2,liblinear,,0.5909090909090909,0.6382978723404256,0.75,0.34615384615384615
0.4,123,1.0,l2,liblinear,balanced,0.6060606060606061,0.6521739130434783,0.75,0.38461538461538464
0.4,123,10.0,l1,liblinear,,0.5757575757575758,0.6428571428571429,0.675,0.4230769230769231
0.4,123,10.0,l1,liblinear,balanced,0.5757575757575758,0.6428571428571429,0.675,0.4230769230769231
0.4,123,10.0,l2,liblinear,,0.5909090909090909,0.6382978723404256,0.75,0.34615384615384615
0.4,123,10.0,l2,liblinear,balanced,0.5909090909090909,0.6382978723404256,0.75,0.34615384615384615
0.4,123,100.0,l1,liblinear,,0.5757575757575758,0.6428571428571429,0.675,0.4230769230769231
0.4,123,100.0,l1,liblinear,balanced,0.5757575757575758,0.6428571428571429,0.675,0.4230769230769231
0.4,123,100.0,l2,liblinear,,0.5757575757575758,0.6304347826086957,0.725,0.34615384615384615
0.4,123,100.0,l2,liblinear,balanced,0.5757575757575758,0.6304347826086957,0.725,0.34615384615384615
0.4,123,1000.0,l1,liblinear,,0.5606060606060606,0.6222222222222222,0.7,0.34615384615384615
0.4,123,1000.0,l1,liblinear,balanced,0.5757575757575758,0.6363636363636364,0.7,0.38461538461538464
0.4,123,1000.0,l2,liblinear,,0.5757575757575758,0.6304347826086957,0.725,0.34615384615384615
0.4,123,1000.0,l2,liblinear,balanced,0.5757575757575758,0.6304347826086957,0.725,0.34615384615384615
0.4,456,0.1,l1,liblinear,,0.5454545454545454,0.5272727272727272,0.8787878787878788,0.21212121212121213
0.4,456,0.1,l1,liblinear,balanced,0.5757575757575758,0.5862068965517241,0.5151515151515151,0.6363636363636364
0.4,456,0.1,l2,liblinear,,0.7575757575757576,0.7297297297297297,0.8181818181818182,0.696969696969697
0.4,456,0.1,l2,liblinear,balanced,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
0.4,456,1.0,l1,liblinear,,0.6363636363636364,0.6,0.8181818181818182,0.45454545454545453
0.4,456,1.0,l1,liblinear,balanced,0.6666666666666666,0.6410256410256411,0.7575757575757576,0.5757575757575758
0.4,456,1.0,l2,liblinear,,0.6818181818181818,0.6428571428571429,0.8181818181818182,0.5454545454545454
0.4,456,1.0,l2,liblinear,balanced,0.696969696969697,0.6756756756756757,0.7575757575757576,0.6363636363636364
0.4,456,10.0,l1,liblinear,,0.696969696969697,0.6666666666666666,0.7878787878787878,0.6060606060606061
0.4,456,10.0,l1,liblinear,balanced,0.696969696969697,0.6666666666666666,0.7878787878787878,0.6060606060606061
0.4,456,10.0,l2,liblinear,,0.6515151515151515,0.625,0.7575757575757576,0.5454545454545454
0.4,456,10.0,l2,liblinear,balanced,0.6818181818181818,0.6578947368421053,0.7575757575757576,0.6060606060606061
0.4,456,100.0,l1,liblinear,,0.6818181818181818,0.6578947368421053,0.7575757575757576,0.6060606060606061
0.4,456,100.0,l1,liblinear,balanced,0.6818181818181818,0.6578947368421053,0.7575757575757576,0.6060606060606061
0.4,456,100.0,l2,liblinear,,0.6666666666666666,0.6410256410256411,0.7575757575757576,0.5757575757575758
0.4,456,100.0,l2,liblinear,balanced,0.6818181818181818,0.6578947368421053,0.7575757575757576,0.6060606060606061
0.4,456,1000.0,l1,liblinear,,0.6818181818181818,0.65,0.7878787878787878,0.5757575757575758
0.4,456,1000.0,l1,liblinear,balanced,0.6818181818181818,0.65,0.7878787878787878,0.5757575757575758
0.4,456,1000.0,l2,liblinear,,0.6666666666666666,0.6410256410256411,0.7575757575757576,0.5757575757575758
0.4,456,1000.0,l2,liblinear,balanced,0.6818181818181818,0.6578947368421053,0.7575757575757576,0.6060606060606061
0.4,89,0.1,l1,liblinear,,0.6515151515151515,0.8484848484848485,0.6086956521739131,0.75
0.4,89,0.1,l1,liblinear,balanced,0.6515151515151515,0.8484848484848485,0.6086956521739131,0.75
0.4,89,0.1,l2,liblinear,,0.696969696969697,0.7708333333333334,0.8043478260869565,0.45
0.4,89,0.1,l2,liblinear,balanced,0.696969696969697,0.782608695652174,0.782608695652174,0.5
0.4,89,1.0,l1,liblinear,,0.7575757575757576,0.8,0.8695652173913043,0.5
0.4,89,1.0,l1,liblinear,balanced,0.7424242424242424,0.7959183673469388,0.8478260869565217,0.5
0.4,89,1.0,l2,liblinear,,0.7121212121212122,0.7755102040816326,0.8260869565217391,0.45
0.4,89,1.0,l2,liblinear,balanced,0.7121212121212122,0.7755102040816326,0.8260869565217391,0.45
0.4,89,10.0,l1,liblinear,,0.7272727272727273,0.8043478260869565,0.8043478260869565,0.55
0.4,89,10.0,l1,liblinear,balanced,0.696969696969697,0.7954545454545454,0.7608695652173914,0.55
0.4,89,10.0,l2,liblinear,,0.7121212121212122,0.7872340425531915,0.8043478260869565,0.5
0.4,89,10.0,l2,liblinear,balanced,0.7272727272727273,0.8043478260869565,0.8043478260869565,0.55
0.4,89,100.0,l1,liblinear,,0.7121212121212122,0.813953488372093,0.7608695652173914,0.6
0.4,89,100.0,l1,liblinear,balanced,0.7121212121212122,0.813953488372093,0.7608695652173914,0.6
0.4,89,100.0,l2,liblinear,,0.7121212121212122,0.8,0.782608695652174,0.55
0.4,89,100.0,l2,liblinear,balanced,0.7121212121212122,0.8,0.782608695652174,0.55
0.4,89,1000.0,l1,liblinear,,0.696969696969697,0.7954545454545454,0.7608695652173914,0.55
0.4,89,1000.0,l1,liblinear,balanced,0.7272727272727273,0.8181818181818182,0.782608695652174,0.6
0.4,89,1000.0,l2,liblinear,,0.7121212121212122,0.8,0.782608695652174,0.55
0.4,89,1000.0,l2,liblinear,balanced,0.7121212121212122,0.8,0.782608695652174,0.55
